Ward_ID,Year,Month,Rainfall_mm,Avg_Temp_C,Garbage_Complaints,Waterlogging_Complaints,Dengue_Cases,Risk_Level,Date
148,2021,11,58.7,25.0,20,16,37,Medium,2021-11-01
148,2021,12,8.2,20.1,19,6,20,Medium,2021-12-01
148,2022,1,9.6,17.6,35,4,15,Low,2022-01-01
148,2022,2,7.8,14.4,23,8,14,Low,2022-02-01
148,2022,3,3.5,33.7,20,4,3,Low,2022-03-01
148,2022,4,5.7,36.3,12,4,13,Low,2022-04-01
148,2022,5,63.7,32.5,29,14,23,Medium,2022-05-01
148,2022,6,211.8,24.8,30,24,59,Medium,2022-06-01
148,2022,7,111.8,29.7,25,18,74,High,2022-07-01
148,2022,8,113.7,29.4,27,11,55,Medium,2022-08-01
148,2022,9,206.7,26.0,28,21,53,Medium,2022-09-01
148,2022,10,66.3,28.4,52,12,83,High,2022-10-01
148,2022,11,59.1,26.5,44,9,51,Medium,2022-11-01
148,2022,12,14.4,20.7,15,2,10,Low,2022-12-01
148,2023,1,7.9,21.2,56,11,38,Medium,2023-01-01
148,2023,2,10.5,20.9,55,2,31,Medium,2023-02-01
148,2023,3,15.5,32.7,33,1,23,Medium,2023-03-01
148,2023,4,13.0,32.9,31,4,30,Medium,2023-04-01
148,2023,5,47.4,36.7,25,15,32,Medium,2023-05-01
148,2023,6,155.9,25.3,8,21,43,Medium,2023-06-01
148,2023,7,226.5,28.3,39,33,88,High,2023-07-01
148,2023,8,221.7,27.1,28,30,84,High,2023-08-01
148,2023,9,154.8,26.9,47,22,88,High,2023-09-01
148,2023,10,60.5,23.7,6,14,47,Medium,2023-10-01
148,2023,11,72.6,27.1,35,12,35,Medium,2023-11-01
148,2023,12,12.0,19.8,47,2,38,Medium,2023-12-01
149,2021,1,8.2,21.2,44,0,19,Low,2021-01-01
149,2021,2,6.6,20.4,51,4,28,Medium,2021-02-01
149,2021,3,14.6,34.4,38,11,30,Medium,2021-03-01
149,2021,4,13.8,31.3,37,2,28,Medium,2021-04-01
149,2021,5,85.3,32.5,13,19,23,Medium,2021-05-01
149,2021,6,78.0,23.4,51,11,42,Medium,2021-06-01
149,2021,7,174.9,25.5,24,22,46,Medium,2021-07-01
149,2021,8,205.4,26.0,48,21,75,High,2021-08-01
149,2021,9,98.3,24.4,7,14,53,Medium,2021-09-01
149,2021,10,88.6,25.6,53,19,62,High,2021-10-01
149,2021,11,58.1,27.3,49,9,53,Medium,2021-11-01
149,2021,12,12.9,15.6,30,10,32,Medium,2021-12-01
149,2022,1,7.2,20.3,54,7,27,Medium,2022-01-01
149,2022,2,4.2,20.5,19,0,15,Low,2022-02-01
149,2022,3,5.8,33.6,37,6,27,Medium,2022-03-01
149,2022,4,2.5,35.9,56,6,38,Medium,2022-04-01
149,2022,5,101.6,29.4,58,21,59,Medium,2022-05-01
149,2022,6,121.0,24.5,9,19,48,Medium,2022-06-01
149,2022,7,185.1,23.5,9,23,49,Medium,2022-07-01
149,2022,8,129.7,23.7,56,12,64,High,2022-08-01
149,2022,9,157.0,24.2,39,22,70,High,2022-09-01
149,2022,10,56.8,24.2,12,8,46,Medium,2022-10-01
149,2022,11,113.2,24.4,37,14,46,Medium,2022-11-01
149,2022,12,3.1,19.3,58,7,56,Medium,2022-12-01
149,2023,1,9.7,20.5,9,10,8,Low,2023-01-01
149,2023,2,13.4,20.4,59,1,26,Medium,2023-02-01
149,2023,3,9.9,29.1,26,11,34,Medium,2023-03-01
149,2023,4,13.4,34.4,19,12,19,Low,2023-04-01
149,2023,5,57.0,35.1,47,12,32,Medium,2023-05-01
149,2023,6,101.9,26.4,50,19,64,High,2023-06-01
149,2023,7,148.5,27.7,19,14,33,Medium,2023-07-01
149,2023,8,212.0,28.4,58,21,86,High,2023-08-01
149,2023,9,154.8,27.7,13,16,63,High,2023-09-01
149,2023,10,66.1,24.6,7,9,32,Medium,2023-10-01
149,2023,11,81.0,25.4,50,17,62,High,2023-11-01
149,2023,12,6.9,16.3,36,10,43,Medium,2023-12-01
150,2021,1,9.8,20.3,27,7,20,Medium,2021-01-01
150,2021,2,6.0,20.5,36,7,28,Medium,2021-02-01
150,2021,3,18.4,32.4,13,3,14,Low,2021-03-01
150,2021,4,3.0,36.2,39,5,18,Low,2021-04-01
150,2021,5,77.4,33.8,42,16,27,Medium,2021-05-01
150,2021,6,97.0,22.2,42,11,43,Medium,2021-06-01
150,2021,7,140.7,28.4,27,18,51,Medium,2021-07-01
150,2021,8,174.7,27.5,8,25,47,Medium,2021-08-01
150,2021,9,199.7,28.1,40,21,77,High,2021-09-01
150,2021,10,85.3,28.2,39,11,74,High,2021-10-01
150,2021,11,44.5,26.0,9,6,24,Medium,2021-11-01
150,2021,12,1.1,17.7,26,4,27,Medium,2021-12-01
150,2022,1,7.6,14.7,29,2,16,Low,2022-01-01
150,2022,2,13.2,16.6,23,3,15,Low,2022-02-01
150,2022,3,10.4,33.9,21,6,11,Low,2022-03-01
150,2022,4,19.7,33.4,43,5,31,Medium,2022-04-01
150,2022,5,93.3,32.8,15,12,20,Medium,2022-05-01
150,2022,6,138.3,30.5,23,18,42,Medium,2022-06-01
150,2022,7,117.2,25.1,19,18,44,Medium,2022-07-01
150,2022,8,163.0,26.1,12,19,48,Medium,2022-08-01
150,2022,9,135.2,28.7,40,14,69,High,2022-09-01
150,2022,10,58.4,27.5,42,6,56,Medium,2022-10-01
150,2022,11,71.8,29.1,31,9,36,Medium,2022-11-01
150,2022,12,8.9,19.9,35,8,36,Medium,2022-12-01
150,2023,1,14.2,18.4,23,6,22,Medium,2023-01-01
150,2023,2,17.7,17.9,43,3,24,Medium,2023-02-01
150,2023,3,7.5,32.6,29,4,23,Medium,2023-03-01
150,2023,4,0.7,32.7,5,3,5,Low,2023-04-01
150,2023,5,63.4,36.4,31,15,28,Medium,2023-05-01
150,2023,6,197.0,28.8,17,28,52,Medium,2023-06-01
150,2023,7,116.2,26.5,22,18,62,High,2023-07-01
150,2023,8,218.6,24.8,44,22,61,High,2023-08-01
150,2023,9,194.4,26.0,37,26,93,High,2023-09-01
150,2023,10,80.0,27.2,33,14,70,High,2023-10-01
150,2023,11,63.7,26.6,34,14,51,Medium,2023-11-01
150,2023,12,17.1,20.7,16,1,13,Low,2023-12-01
151,2021,1,13.8,17.8,31,1,17,Low,2021-01-01
151,2021,2,14.4,17.7,10,12,13,Low,2021-02-01
151,2021,3,5.0,34.1,37,1,28,Medium,2021-03-01
151,2021,4,6.8,35.0,28,3,19,Low,2021-04-01
151,2021,5,103.1,34.8,45,14,24,Medium,2021-05-01
151,2021,6,81.8,24.0,39,17,57,Medium,2021-06-01
151,2021,7,109.8,23.6,24,15,35,Medium,2021-07-01
151,2021,8,78.8,26.5,20,16,45,Medium,2021-08-01
151,2021,9,224.9,22.5,52,22,47,Medium,2021-09-01
151,2021,10,63.9,26.8,54,7,84,High,2021-10-01
151,2021,11,116.6,27.5,13,11,22,Medium,2021-11-01
151,2021,12,7.0,20.4,30,6,34,Medium,2021-12-01
151,2022,1,17.6,21.9,39,14,27,Medium,2022-01-01
151,2022,2,12.2,17.6,54,6,39,Medium,2022-02-01
151,2022,3,4.9,35.4,16,12,20,Medium,2022-03-01
151,2022,4,5.5,34.9,48,8,28,Medium,2022-04-01
151,2022,5,73.8,35.9,8,11,8,Low,2022-05-01
151,2022,6,140.7,27.4,63,19,72,High,2022-06-01
151,2022,7,154.7,28.6,8,25,46,Medium,2022-07-01
151,2022,8,79.9,24.4,67,17,76,High,2022-08-01
151,2022,9,125.4,29.4,23,15,41,Medium,2022-09-01
151,2022,10,47.1,23.5,20,8,38,Medium,2022-10-01
151,2022,11,107.4,23.4,63,21,58,Medium,2022-11-01
151,2022,12,7.8,21.5,37,0,34,Medium,2022-12-01
151,2023,1,16.8,22.4,65,1,31,Medium,2023-01-01
151,2023,2,14.7,21.5,9,1,3,Low,2023-02-01
151,2023,3,10.1,32.9,64,7,39,Medium,2023-03-01
151,2023,4,11.2,32.7,23,1,9,Low,2023-04-01
151,2023,5,98.2,35.9,28,18,23,Medium,2023-05-01
151,2023,6,193.4,24.7,6,28,39,Medium,2023-06-01
151,2023,7,119.4,26.3,28,18,74,High,2023-07-01
151,2023,8,172.3,25.5,48,26,73,High,2023-08-01
151,2023,9,185.1,22.2,35,24,56,Medium,2023-09-01
151,2023,10,47.1,26.8,42,17,78,High,2023-10-01
151,2023,11,64.9,27.5,8,10,14,Low,2023-11-01
151,2023,12,2.0,18.3,27,2,27,Medium,2023-12-01
152,2021,1,7.1,18.8,9,4,13,Low,2021-01-01
152,2021,2,10.6,22.4,3,4,11,Low,2021-02-01
152,2021,3,6.1,34.0,22,4,16,Low,2021-03-01
152,2021,4,2.6,34.8,18,5,20,Medium,2021-04-01
152,2021,5,76.9,32.6,23,10,14,Low,2021-05-01
152,2021,6,153.1,30.4,22,19,31,Medium,2021-06-01
152,2021,7,159.3,25.2,3,21,57,Medium,2021-07-01
152,2021,8,116.1,32.5,5,12,34,Medium,2021-08-01
152,2021,9,144.7,27.1,22,20,49,Medium,2021-09-01
152,2021,10,85.4,26.0,7,11,33,Medium,2021-10-01
152,2021,11,115.7,30.3,9,15,24,Medium,2021-11-01
152,2021,12,15.2,15.8,26,6,45,Medium,2021-12-01
152,2022,1,9.9,19.4,15,4,6,Low,2022-01-01
152,2022,2,0.0,23.1,18,5,18,Low,2022-02-01
152,2022,3,9.9,39.6,16,3,8,Low,2022-03-01
152,2022,4,8.1,36.5,30,3,16,Low,2022-04-01
152,2022,5,112.5,32.7,16,13,9,Low,2022-05-01
152,2022,6,192.7,27.3,19,25,64,High,2022-06-01
152,2022,7,118.0,25.2,20,15,60,High,2022-07-01
152,2022,8,154.5,30.3,25,16,43,Medium,2022-08-01
152,2022,9,160.8,27.7,28,16,55,Medium,2022-09-01
152,2022,10,85.7,28.8,28,11,55,Medium,2022-10-01
152,2022,11,89.3,28.1,13,14,36,Medium,2022-11-01
152,2022,12,13.5,19.6,15,1,29,Medium,2022-12-01
152,2023,1,7.0,20.4,12,2,7,Low,2023-01-01
152,2023,2,7.8,22.5,7,4,10,Low,2023-02-01
152,2023,3,7.7,32.9,30,0,10,Low,2023-03-01
152,2023,4,6.2,32.2,23,2,14,Low,2023-04-01
152,2023,5,100.8,36.4,5,14,15,Low,2023-05-01
152,2023,6,124.1,24.3,3,16,33,Medium,2023-06-01
152,2023,7,111.0,26.5,11,15,41,Medium,2023-07-01
152,2023,8,124.6,26.2,3,13,32,Medium,2023-08-01
152,2023,9,155.6,21.4,9,16,39,Medium,2023-09-01
152,2023,10,68.5,30.1,26,7,38,Medium,2023-10-01
152,2023,11,95.3,32.5,27,15,41,Medium,2023-11-01
152,2023,12,10.8,18.0,5,5,17,Low,2023-12-01
153,2021,1,9.4,16.7,28,4,20,Medium,2021-01-01
153,2021,2,5.6,20.6,39,1,16,Low,2021-02-01
153,2021,3,9.2,32.9,5,6,5,Low,2021-03-01
153,2021,4,16.9,32.0,17,1,12,Low,2021-04-01
153,2021,5,23.9,30.0,15,8,23,Medium,2021-05-01
153,2021,6,170.4,26.0,31,22,46,Medium,2021-06-01
153,2021,7,216.5,31.5,23,23,55,Medium,2021-07-01
153,2021,8,132.1,21.9,28,13,61,High,2021-08-01
153,2021,9,108.2,27.3,12,16,44,Medium,2021-09-01
153,2021,10,77.1,25.7,20,10,36,Medium,2021-10-01
153,2021,11,77.0,24.6,8,15,28,Medium,2021-11-01
153,2021,12,17.8,20.7,14,9,30,Medium,2021-12-01
153,2022,1,10.6,15.9,14,8,20,Medium,2022-01-01
153,2022,2,6.3,20.4,7,0,12,Low,2022-02-01
153,2022,3,9.9,35.4,22,1,12,Low,2022-03-01
153,2022,4,26.2,37.4,17,2,18,Low,2022-04-01
153,2022,5,101.8,34.1,39,11,30,Medium,2022-05-01
153,2022,6,81.5,28.5,31,15,47,Medium,2022-06-01
153,2022,7,181.0,24.9,23,22,44,Medium,2022-07-01
153,2022,8,77.4,26.2,6,7,54,Medium,2022-08-01
153,2022,9,151.3,28.3,11,16,35,Medium,2022-09-01
153,2022,10,84.1,26.9,15,8,50,Medium,2022-10-01
153,2022,11,34.2,25.3,26,6,38,Medium,2022-11-01
153,2022,12,4.7,23.1,40,4,26,Medium,2022-12-01
153,2023,1,22.9,19.6,36,6,25,Medium,2023-01-01
153,2023,2,9.6,22.8,7,4,13,Low,2023-02-01
153,2023,3,10.8,32.2,23,7,19,Low,2023-03-01
153,2023,4,16.0,32.6,31,4,21,Medium,2023-04-01
153,2023,5,58.4,35.4,26,11,19,Low,2023-05-01
153,2023,6,169.5,30.2,21,24,42,Medium,2023-06-01
153,2023,7,113.2,25.5,20,15,56,Medium,2023-07-01
153,2023,8,145.6,29.4,36,20,57,Medium,2023-08-01
153,2023,9,183.5,26.8,27,21,64,High,2023-09-01
153,2023,10,107.6,25.4,30,17,66,High,2023-10-01
153,2023,11,63.3,26.7,39,8,56,Medium,2023-11-01
153,2023,12,9.0,20.0,6,0,15,Low,2023-12-01
154,2021,1,19.8,21.8,26,6,18,Low,2021-01-01
154,2021,2,12.9,19.5,32,6,27,Medium,2021-02-01
154,2021,3,6.5,33.3,42,6,27,Medium,2021-03-01
154,2021,4,7.2,34.5,5,7,4,Low,2021-04-01
154,2021,5,109.2,35.2,5,14,14,Low,2021-05-01
154,2021,6,108.1,29.4,8,14,37,Medium,2021-06-01
154,2021,7,119.3,29.1,44,12,64,High,2021-07-01
154,2021,8,114.7,28.0,36,15,50,Medium,2021-08-01
154,2021,9,174.8,25.1,22,24,54,Medium,2021-09-01
154,2021,10,86.3,29.4,47,10,72,High,2021-10-01
154,2021,11,64.2,24.5,13,6,23,Medium,2021-11-01
154,2021,12,12.2,19.7,20,7,27,Medium,2021-12-01
154,2022,1,14.2,22.2,11,3,12,Low,2022-01-01
154,2022,2,0.0,23.7,43,2,27,Medium,2022-02-01
154,2022,3,9.8,31.7,24,8,21,Medium,2022-03-01
154,2022,4,11.6,35.5,33,2,19,Low,2022-04-01
154,2022,5,112.8,34.4,14,13,17,Low,2022-05-01
154,2022,6,110.6,27.7,36,19,62,High,2022-06-01
154,2022,7,114.4,25.3,42,16,59,Medium,2022-07-01
154,2022,8,151.0,28.5,22,18,49,Medium,2022-08-01
154,2022,9,191.6,29.0,41,20,78,High,2022-09-01
154,2022,10,83.6,28.6,38,12,62,High,2022-10-01
154,2022,11,67.9,23.8,11,8,25,Medium,2022-11-01
154,2022,12,8.4,18.0,39,3,31,Medium,2022-12-01
154,2023,1,15.7,20.1,28,2,19,Low,2023-01-01
154,2023,2,18.7,16.2,18,10,17,Low,2023-02-01
154,2023,3,8.9,34.1,12,3,12,Low,2023-03-01
154,2023,4,7.0,34.4,11,8,9,Low,2023-04-01
154,2023,5,78.1,29.9,20,12,15,Low,2023-05-01
154,2023,6,205.7,27.8,43,26,75,High,2023-06-01
154,2023,7,110.3,28.6,7,14,54,Medium,2023-07-01
154,2023,8,207.8,22.2,7,20,38,Medium,2023-08-01
154,2023,9,117.4,23.4,15,17,56,Medium,2023-09-01
154,2023,10,72.7,24.7,38,15,55,Medium,2023-10-01
154,2023,11,70.8,29.4,23,10,26,Medium,2023-11-01
154,2023,12,17.7,19.7,20,4,27,Medium,2023-12-01
155,2021,1,4.9,17.8,28,6,18,Low,2021-01-01
155,2021,2,8.1,21.6,33,0,11,Low,2021-02-01
155,2021,3,13.0,31.3,24,2,15,Low,2021-03-01
155,2021,4,21.8,33.1,5,7,5,Low,2021-04-01
155,2021,5,100.6,33.4,28,12,25,Medium,2021-05-01
155,2021,6,147.1,25.6,13,15,26,Medium,2021-06-01
155,2021,7,149.8,27.1,34,19,62,High,2021-07-01
155,2021,8,183.5,27.7,31,19,63,High,2021-08-01
155,2021,9,98.7,29.1,26,13,62,High,2021-09-01
155,2021,10,74.5,22.9,35,7,42,Medium,2021-10-01
155,2021,11,108.7,28.7,38,14,55,Medium,2021-11-01
155,2021,12,1.6,19.7,26,3,28,Medium,2021-12-01
155,2022,1,8.1,17.7,4,1,3,Low,2022-01-01
155,2022,2,9.7,19.3,30,7,19,Low,2022-02-01
155,2022,3,3.1,32.2,35,2,22,Medium,2022-03-01
155,2022,4,10.3,31.5,13,3,0,Low,2022-04-01
155,2022,5,62.9,34.4,9,11,20,Medium,2022-05-01
155,2022,6,182.7,24.6,9,21,35,Medium,2022-06-01
155,2022,7,184.5,27.3,21,24,63,High,2022-07-01
155,2022,8,167.7,28.2,35,23,72,High,2022-08-01
155,2022,9,161.7,25.4,5,16,54,Medium,2022-09-01
155,2022,10,82.9,25.1,22,8,43,Medium,2022-10-01
155,2022,11,107.0,27.0,39,12,56,Medium,2022-11-01
155,2022,12,12.0,17.5,27,2,38,Medium,2022-12-01
155,2023,1,9.0,22.7,19,7,18,Low,2023-01-01
155,2023,2,3.0,23.7,25,4,17,Low,2023-02-01
155,2023,3,4.7,36.0,29,7,17,Low,2023-03-01
155,2023,4,14.6,36.0,4,4,2,Low,2023-04-01
155,2023,5,92.9,30.0,17,14,16,Low,2023-05-01
155,2023,6,100.7,25.9,22,15,47,Medium,2023-06-01
155,2023,7,129.8,27.9,17,18,48,Medium,2023-07-01
155,2023,8,153.3,26.2,32,20,59,Medium,2023-08-01
155,2023,9,140.4,30.5,13,15,43,Medium,2023-09-01
155,2023,10,56.4,27.8,8,12,48,Medium,2023-10-01
155,2023,11,49.4,27.4,10,9,13,Low,2023-11-01
155,2023,12,11.1,20.1,34,5,23,Medium,2023-12-01
156,2021,1,13.4,17.4,43,11,27,Medium,2021-01-01
156,2021,2,16.8,20.9,11,7,15,Low,2021-02-01
156,2021,3,0.0,32.1,48,3,38,Medium,2021-03-01
156,2021,4,6.4,32.3,49,5,20,Medium,2021-04-01
156,2021,5,36.7,33.3,27,5,15,Low,2021-05-01
156,2021,6,107.1,28.8,25,15,31,Medium,2021-06-01
156,2021,7,114.4,25.9,17,14,43,Medium,2021-07-01
156,2021,8,157.2,28.1,24,24,62,High,2021-08-01
156,2021,9,191.8,29.0,56,22,96,High,2021-09-01
156,2021,10,105.7,28.2,40,11,69,High,2021-10-01
156,2021,11,78.9,26.2,16,14,43,Medium,2021-11-01
156,2021,12,14.2,16.0,45,4,34,Medium,2021-12-01
156,2022,1,15.5,16.5,40,8,39,Medium,2022-01-01
156,2022,2,0.0,19.4,29,4,22,Medium,2022-02-01
156,2022,3,11.9,34.8,22,5,19,Low,2022-03-01
156,2022,4,16.0,35.5,20,6,12,Low,2022-04-01
156,2022,5,81.5,34.7,44,17,28,Medium,2022-05-01
156,2022,6,88.4,25.3,44,9,56,Medium,2022-06-01
156,2022,7,170.9,26.9,33,26,63,High,2022-07-01
156,2022,8,139.5,25.5,6,13,50,Medium,2022-08-01
156,2022,9,141.6,25.4,11,22,50,Medium,2022-09-01
156,2022,10,84.1,27.4,50,9,59,Medium,2022-10-01
156,2022,11,98.7,25.9,20,20,43,Medium,2022-11-01
156,2022,12,17.9,17.3,17,4,30,Medium,2022-12-01
156,2023,1,11.6,22.7,24,2,12,Low,2023-01-01
156,2023,2,0.0,20.2,5,4,10,Low,2023-02-01
156,2023,3,11.7,35.3,42,8,24,Medium,2023-03-01
156,2023,4,5.4,34.9,43,8,34,Medium,2023-04-01
156,2023,5,107.0,33.6,20,11,19,Low,2023-05-01
156,2023,6,267.0,27.0,5,31,48,Medium,2023-06-01
156,2023,7,114.3,27.4,27,19,87,High,2023-07-01
156,2023,8,165.1,27.8,32,21,49,Medium,2023-08-01
156,2023,9,156.1,22.7,53,25,69,High,2023-09-01
156,2023,10,60.2,24.4,26,7,55,Medium,2023-10-01
156,2023,11,91.1,28.1,36,17,50,Medium,2023-11-01
156,2023,12,7.1,19.5,45,8,37,Medium,2023-12-01
157,2021,1,14.2,20.0,21,4,16,Low,2021-01-01
157,2021,2,13.8,20.8,7,2,11,Low,2021-02-01
157,2021,3,11.9,37.1,4,3,2,Low,2021-03-01
157,2021,4,2.2,32.1,12,2,21,Medium,2021-04-01
157,2021,5,44.9,32.3,23,4,13,Low,2021-05-01
157,2021,6,151.0,27.7,22,18,34,Medium,2021-06-01
157,2021,7,159.5,24.2,18,19,60,High,2021-07-01
157,2021,8,153.6,27.1,19,19,60,High,2021-08-01
157,2021,9,177.7,25.6,9,22,53,Medium,2021-09-01
157,2021,10,107.8,26.8,6,15,45,Medium,2021-10-01
157,2021,11,69.6,26.0,7,11,46,Medium,2021-11-01
157,2021,12,13.9,19.9,23,4,27,Medium,2021-12-01
157,2022,1,11.7,15.4,17,2,12,Low,2022-01-01
157,2022,2,13.2,17.7,14,6,17,Low,2022-02-01
157,2022,3,8.5,31.8,18,2,17,Low,2022-03-01
157,2022,4,19.6,37.2,13,6,6,Low,2022-04-01
157,2022,5,131.0,33.8,22,16,26,Medium,2022-05-01
157,2022,6,151.7,24.8,15,19,49,Medium,2022-06-01
157,2022,7,179.7,30.3,5,21,45,Medium,2022-07-01
157,2022,8,81.4,26.9,5,11,44,Medium,2022-08-01
157,2022,9,221.9,26.5,13,24,52,Medium,2022-09-01
157,2022,10,56.3,25.3,20,6,64,High,2022-10-01
157,2022,11,139.8,22.7,19,15,31,Medium,2022-11-01
157,2022,12,9.0,19.3,26,3,33,Medium,2022-12-01
157,2023,1,7.0,18.6,21,4,6,Low,2023-01-01
157,2023,2,8.6,16.9,25,5,11,Low,2023-02-01
157,2023,3,12.9,33.2,8,1,0,Low,2023-03-01
157,2023,4,12.9,31.5,13,5,5,Low,2023-04-01
157,2023,5,76.6,33.4,19,12,19,Low,2023-05-01
157,2023,6,160.7,26.0,3,17,35,Medium,2023-06-01
157,2023,7,102.7,26.9,12,12,39,Medium,2023-07-01
157,2023,8,182.8,25.0,24,20,50,Medium,2023-08-01
157,2023,9,125.6,24.9,23,13,59,Medium,2023-09-01
157,2023,10,77.1,27.1,7,11,34,Medium,2023-10-01
157,2023,11,101.1,28.3,16,14,36,Medium,2023-11-01
157,2023,12,7.3,15.4,16,4,17,Low,2023-12-01
158,2021,1,21.0,18.6,23,5,16,Low,2021-01-01
158,2021,2,7.2,20.9,16,3,15,Low,2021-02-01
158,2021,3,6.4,34.9,18,5,11,Low,2021-03-01
158,2021,4,5.3,36.7,28,4,23,Medium,2021-04-01
158,2021,5,63.3,31.6,14,8,21,Medium,2021-05-01
158,2021,6,241.5,25.1,3,28,38,Medium,2021-06-01
158,2021,7,148.0,27.7,17,15,66,High,2021-07-01
158,2021,8,121.1,24.0,4,12,31,Medium,2021-08-01
158,2021,9,184.0,28.6,19,21,50,Medium,2021-09-01
158,2021,10,72.2,24.5,27,9,57,Medium,2021-10-01
158,2021,11,62.8,28.8,16,10,27,Medium,2021-11-01
158,2021,12,12.0,18.6,22,2,21,Medium,2021-12-01
158,2022,1,8.3,16.9,8,2,6,Low,2022-01-01
158,2022,2,3.8,21.9,19,3,15,Low,2022-02-01
158,2022,3,12.1,32.7,10,3,14,Low,2022-03-01
158,2022,4,14.3,38.7,17,1,18,Low,2022-04-01
158,2022,5,86.7,34.6,12,8,8,Low,2022-05-01
158,2022,6,72.0,25.7,3,7,24,Medium,2022-06-01
158,2022,7,64.9,25.9,13,11,38,Medium,2022-07-01
158,2022,8,203.1,30.7,24,22,44,Medium,2022-08-01
158,2022,9,175.9,27.2,10,22,67,High,2022-09-01
158,2022,10,88.1,29.1,14,9,46,Medium,2022-10-01
158,2022,11,62.0,24.6,13,8,32,Medium,2022-11-01
158,2022,12,0.8,22.3,4,3,16,Low,2022-12-01
158,2023,1,1.6,20.4,12,3,9,Low,2023-01-01
158,2023,2,11.6,21.9,14,4,14,Low,2023-02-01
158,2023,3,2.2,35.0,21,4,10,Low,2023-03-01
158,2023,4,14.2,31.2,22,3,17,Low,2023-04-01
158,2023,5,43.0,35.9,5,9,6,Low,2023-05-01
158,2023,6,127.7,29.6,26,12,39,Medium,2023-06-01
158,2023,7,142.7,26.0,24,15,59,Medium,2023-07-01
158,2023,8,200.3,29.1,19,24,62,High,2023-08-01
158,2023,9,169.3,31.0,13,18,58,Medium,2023-09-01
158,2023,10,80.2,26.2,12,9,44,Medium,2023-10-01
158,2023,11,100.8,25.5,14,14,26,Medium,2023-11-01
158,2023,12,14.7,19.2,22,3,36,Medium,2023-12-01
159,2021,1,8.3,22.1,37,3,16,Low,2021-01-01
159,2021,2,3.8,22.5,10,2,11,Low,2021-02-01
159,2021,3,7.6,37.6,24,0,10,Low,2021-03-01
159,2021,4,8.5,34.6,31,1,14,Low,2021-04-01
159,2021,5,81.8,33.7,10,11,13,Low,2021-05-01
159,2021,6,188.4,29.3,41,21,61,High,2021-06-01
159,2021,7,197.2,27.3,8,20,56,Medium,2021-07-01
159,2021,8,205.7,27.5,9,24,68,High,2021-08-01
159,2021,9,129.8,27.9,29,18,67,High,2021-09-01
159,2021,10,107.2,27.1,14,12,47,Medium,2021-10-01
159,2021,11,81.0,28.1,5,9,28,Medium,2021-11-01
159,2021,12,11.0,18.9,5,8,30,Medium,2021-12-01
159,2022,1,17.6,16.9,20,6,19,Low,2022-01-01
159,2022,2,9.8,19.9,19,6,11,Low,2022-02-01
159,2022,3,7.0,34.1,26,0,5,Low,2022-03-01
159,2022,4,14.2,35.7,27,5,25,Medium,2022-04-01
159,2022,5,58.4,35.1,30,10,19,Low,2022-05-01
159,2022,6,94.4,26.6,34,9,38,Medium,2022-06-01
159,2022,7,195.6,27.4,33,25,57,Medium,2022-07-01
159,2022,8,226.3,26.2,5,23,65,High,2022-08-01
159,2022,9,153.2,28.3,34,21,74,High,2022-09-01
159,2022,10,123.2,26.1,28,14,56,Medium,2022-10-01
159,2022,11,97.8,24.8,39,10,49,Medium,2022-11-01
159,2022,12,7.5,22.2,30,6,24,Medium,2022-12-01
159,2023,1,12.7,20.1,35,2,18,Low,2023-01-01
159,2023,2,16.3,23.3,8,5,4,Low,2023-02-01
159,2023,3,0.0,35.5,19,4,10,Low,2023-03-01
159,2023,4,3.2,33.4,20,3,15,Low,2023-04-01
159,2023,5,57.6,32.8,15,6,19,Low,2023-05-01
159,2023,6,188.3,30.6,37,24,51,Medium,2023-06-01
159,2023,7,192.1,26.7,6,24,52,Medium,2023-07-01
159,2023,8,149.8,26.1,23,20,60,High,2023-08-01
159,2023,9,104.3,26.1,25,12,60,High,2023-09-01
159,2023,10,64.5,25.9,31,6,41,Medium,2023-10-01
159,2023,11,83.4,26.0,6,9,30,Medium,2023-11-01
159,2023,12,13.0,21.4,18,2,26,Medium,2023-12-01
160,2021,1,10.9,17.9,41,10,37,Medium,2021-01-01
160,2021,2,17.4,17.1,27,9,24,Medium,2021-02-01
160,2021,3,11.1,31.9,17,6,9,Low,2021-03-01
160,2021,4,16.2,34.4,34,4,18,Low,2021-04-01
160,2021,5,48.8,32.1,18,6,23,Medium,2021-05-01
160,2021,6,136.0,26.5,28,23,53,Medium,2021-06-01
160,2021,7,242.5,22.2,55,24,67,High,2021-07-01
160,2021,8,150.8,26.4,41,18,93,High,2021-08-01
160,2021,9,171.1,28.3,31,24,69,High,2021-09-01
160,2021,10,57.1,27.0,54,13,71,High,2021-10-01
160,2021,11,73.6,26.5,30,18,40,Medium,2021-11-01
160,2021,12,8.1,21.3,25,8,26,Medium,2021-12-01
160,2022,1,8.3,18.5,20,6,12,Low,2022-01-01
160,2022,2,10.6,21.0,28,3,21,Medium,2022-02-01
160,2022,3,15.5,36.3,46,5,31,Medium,2022-03-01
160,2022,4,14.5,31.9,51,1,27,Medium,2022-04-01
160,2022,5,69.9,32.6,25,8,22,Medium,2022-05-01
160,2022,6,171.1,22.2,13,26,38,Medium,2022-06-01
160,2022,7,131.5,24.2,52,16,75,High,2022-07-01
160,2022,8,111.5,26.0,7,11,38,Medium,2022-08-01
160,2022,9,167.1,30.1,52,19,60,High,2022-09-01
